longitude,latitude,type,name
2.193327,41.38792,Underground,METRO (L4) - CIUTADELLA - VILA OLÍMPICA (Parc de Carles I)-
2.192179,41.395239000000004,Underground,METRO (L4) - BOGATELL-
2.146052,41.378249,Underground,METRO (L3) - TARRAGONA (C. d'Aragó)-
2.147573,41.401403,Railway (FGC),FGC - PLAÇA MOLINA<center>-
2.142754,41.398631,Underground,FGC (L6) - MUNTANER-
2.18058,41.459194000000004,Underground,METRO (L11) - TORRE BARÓ - VALLBONA (C. Esculapi Càncer)-
2.1351139999999997,41.397895,Underground,FGC (L6) - LA BONANOVA-
2.186579,41.422021,Underground,METRO (L5) - LA SAGRERA (Av. Meridiana)-
2.144863,41.411460999999996,Underground,METRO (L3) - VALLCARCA (Jardins Manuel Blancafort)-
2.1186990000000003,41.398423,Railway (FGC),FGC - REINA ELISENDA (Sortida J. V. Foix)-
2.140542,41.382298,Underground,METRO (L3) - SANTS ESTACIÓ (Jardins de Màlaga)-
2.1836279999999997,41.430467,Underground,METRO (L1) - FABRA I PUIG (Pg. de Fabra i Puig)-
2.1634740000000003,41.385403000000004,Underground,METRO (L1) - UNIVERSITAT (Pl. de la Universitat)-
2.176443,41.3772,Underground,METRO (L3) - DRASSANES (La Rambla)-
2.099718,41.363659999999996,Underground,METRO (L1) - RAMBLA JUST OLIVERAS-
2.079,41.35807,Underground,METRO (L5) - GAVARRA-
2.1762639999999998,41.411214,Underground,METRO (L5) - SANT PAU-DOS DE MAIG (C. del Dos de Maig)-
2.200601,41.419306,Underground,METRO (L2) - SANT MARTÍ-
2.207416,41.451058,Underground,METRO (L1) - SANTA COLOMA-
2.1308279999999997,41.397781,Underground,FGC (L6) - LES TRES TORRES-
2.152429,41.400039,Underground,"FGC (L6,L7) - GRÀCIA (Pl. de Gal·la Placídia)-"
2.1355020000000002,41.397638,Underground,FGC (L6) - LA BONANOVA-
2.166353,41.441845,Underground,METRO (L3) - CANYELLES (Parc de Josep Maria Serra Martí)-
2.16701,41.430319,Underground,METRO (L5) - VILAPICINA (Pg. de Fabra i Puig)-
2.1182939999999997,41.385874,Tram,"TRAMVIA (T1,T2,T3) - PALAU REIAL-"
2.188532,41.404209,Tram,"TRAMVIA (T5, T6) - LA FARINERA-"
2.227764,41.434948,Tram,TRAMVIA (T5) - SANT ROC-
2.209864,41.409065999999996,Tram,TRAMVIA (T4) - SELVA DE MAR-
2.1661349999999997,41.364048,Cableway,Telefèric de Montjuïc - Castell-
2.13157,41.41616,Funicular,Funicular TIBIDABO - inferior-
2.179532,41.360585,Maritime station,Estació Marítima C-
2.176803,41.367585999999996,Maritime station,Terminal GÉNOVA-
2.181059,41.363071000000005,Maritime station,Estació Marítima A-
2.1933119999999997,41.435959000000004,RENFE,RENFE - SANT ANDREU COMTAL-
2.184187,41.449312,Underground,METRO (L3) - TRINITAT NOVA (Chafarinas)-
2.145225,41.378805,Underground,METRO (L3) - TARRAGONA (C. de Tarragona)-
2.144456,41.378852,Underground,METRO (L3) - TARRAGONA (C. del Elisi)-
2.170859,41.394822999999995,Underground,METRO (L4) - GIRONA (C. Consell de Cent)-
2.167682,41.389615,Underground,METRO (L4) - PASSEIG DE GRÀCIA-
2.18295,41.449264,Underground,"METRO (L3,L4,L11) - TRINITAT NOVA (Pedrosa)-"
2.205987,41.423471,Underground,"METRO (L2,L4) - LA PAU (L2 i L4) (Rambla de Guipúscoa)-"
2.174241,41.416004,Underground,METRO (L4) - HOSPITAL DE SANT PAU-GUINARDÓ (C. del Mas Casanovas)-
2.188413,41.484611,RENFE,RENFE - MONTCADA I REIXAC-
2.048073,41.383078999999995,RENFE,RENFE - ST. FELIU DE LLOBREGAT-
2.100702,41.364252,RENFE,RENFE - L'HOSPITALET DE LLOBREGAT-
2.143991,41.375292,Underground,METRO (L1) - HOSTAFRANCS-
2.186897,41.421556,Underground,METRO (L5) - LA SAGRERA-
2.1656459999999997,41.391351,Underground,METRO (L3) - PASSEIG DE GRÀCIA (C. del Consell de Cent)-
2.216803,41.433879,Underground,METRO (L2) - ARTIGUES-SANT ADRIÀ-
2.099888,41.371578,Underground,METRO (L5) - CAN VIDALET-
2.181609,41.423528000000005,Underground,METRO (L5) - CONGRÉS-
2.150301,41.37516,Underground,METRO (L3) - ESPANYA-
2.156073,41.425418,Underground,METRO (L5) - EL CARMEL (Pl. de Pastrana)-
2.0845740000000004,41.36329,Underground,METRO (L5) - SANT ILDEFONS-
2.078904,41.357707,Underground,METRO (L5) - GAVARRA-
2.17309,41.389520000000005,Underground,METRO (L1) - URQUINAONA-
2.201262,41.419459,Underground,METRO (L2) - SANT MARTÍ (Rambla Guipúscoa)-
2.190338,41.444154,Underground,METRO (L1) - TORRAS I BAGES (Pg. de Torras i Bages)-
2.109898,41.351527000000004,Underground,METRO (L1) - BELLVITGE-
2.148628,41.374547,Underground,FGC (L8) - ESPANYA-
2.1695029999999997,41.385707000000004,Underground,"FGC (L6,L7) - CATALUNYA-"
2.161109,41.375204,Underground,METRO (L3) - POBLE SEC (Av. del Paral.lel)-
2.191575,41.394936,Underground,METRO (L4) - BOGATELL (C. de Pere IV)-
2.1362099999999997,41.382176,Underground,METRO (L3) - PLAÇA DEL CENTRE (Pl. del Centre)-
2.1351139999999997,41.397895,Railway (FGC),FGC - BONANOVA-
2.111704,41.384208,Underground,METRO (L3) - ZONA UNIVERSITÀRIA (Av. Diagonal)-
2.043259,41.348145,Railway (FGC),FGC - SANT BOI-
2.134712,41.413531,Tram,TRAMVIA BLAU - AV. TIBIDABO (Romà Macaya-Dr. Ribas Perdigó)-
2.232613,41.439305,Tram,TRAMVIA (T5) - GORG-
2.194384,41.449539,Underground,METRO (L1) - TRINITAT VELLA-
2.1875299999999998,41.411218,Underground,METRO (L1) - CLOT-
2.183584,41.430093,Underground,METRO (L1) - FABRA I PUIG (Pg. de Fabra i Puig)-
2.18698,41.409541,Airport train,Tren AEROPORT - CLOT-
2.19087,41.442305,Underground,METRO (L1) - TORRAS I BAGES (C. de Palomar)-
2.18834,41.402984000000004,Underground,METRO (L1) - GLÒRIES (C. d'Àlaba)-
2.149455,41.375546,Underground,METRO (L1) - ESPANYA (C. de Tarragona)-
2.131844,41.389343,Tram,"TRAMVIA (T1,T2,T3) - NUMÀNCIA-"
2.129746,41.415469,Tram,TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó)-
2.221206,41.418341,Tram,TRAMVIA (T6) - LA MINA-
2.227784,41.435516,Underground,METRO (L2) - SANT ROC-
2.145436,41.378064,Underground,METRO (L3) - TARRAGONA (C. Sant Nicolau)-
2.178511,41.356658,Maritime station,Terminal Marítima A *Creuers
2.171578,41.462738,Underground,METRO (L11) - CAN CUIÀS-
2.142961,41.40344,Underground,FGC (L7) - PADUA-
2.159713,41.39611,Underground,METRO (L3) - DIAGONAL (Pl. Joan Carles I)-
2.1755560000000003,41.376673,Underground,METRO (L3) - DRASSANES (C. de Montserrat)-
2.124523,41.39935,Underground,FGC (L6) - SARRIÀ-
2.2340400000000002,41.440639000000004,Underground,METRO (L2) - GORG-
2.173484,41.437215,Underground,METRO (L4) - LLUCMAJOR-
2.142012,41.4251,Underground,"METRO (L3, L5) - VALL D'HEBRON (Pg. de la Vall d'Hebron)-"
2.167015,41.385919,Underground,"FGC (L6,L7) - CATALUNYA (C. de Balmes)-"
2.117531,41.35536,Railway (FGC),FGC - GORNAL-
2.0867459999999998,41.353010999999995,Railway (FGC),FGC - ALMEDA-
2.152429,41.400039,Railway (FGC),FGC - GRÀCIA (Pl. de Gal·la Placídia)-
2.1629009999999997,41.37916,Underground,METRO (L2) - SANT ANTONI (C. Comte d'Urgell)-
2.13168,41.360962,Railway (FGC),FGC - ILDEFONS CERDÀ-
2.1030290000000003,41.358779,Underground,METRO (L1) - AVINGUDA CARRILET-
2.1865069999999998,41.423935,RENFE,RENFE - LA SAGRERA - MERIDIANA-
2.130678,41.384233,Underground,METRO (L3) - LES CORTS (Travessera de les Corts)-
2.160473,41.395755,Underground,METRO (L3) - DIAGONAL-
2.117872,41.385906,Underground,METRO (L3) - PALAU REIAL-
2.170344,41.386286,Underground,METRO (L3) - CATALUNYA-
2.21027,41.429935,Underground,METRO (L2) - VERNEDA-
2.15517,41.379461,Underground,METRO (L1) - ROCAFORT (Gv. Corts Catalanes)-
2.161178,41.429762,Underground,METRO (L5) - HORTA-
2.149829,41.374513,Underground,METRO (L3) - ESPANYA (Av. de la Reina Maria Cristina)-
2.192713,41.388147,Underground,METRO (L4) - CIUTADELLA - VILA OLIMPICA-
2.169714,41.385946000000004,Underground,METRO (L3) - CATALUNYA (Pl. Catalunya)-
2.20578,41.459365999999996,Underground,METRO (L9) - SINGUERLÍN-
2.212413,41.454503,Underground,METRO (L9) - ESGLÉSIA MAJOR-
2.217331,41.412265000000005,Underground,METRO (L4) - EL MARESME-FÒRUM (Rambla Prim)-
2.2169689999999997,41.411963,Underground,METRO (L4) - EL MARESME-FÒRUM-
2.133644,41.415114,Tram,TRAMVIA BLAU - AV. TIBIDABO (Dr. Ribas Perdigó-Josep Garí)-
2.0607,41.379784,Tram,TRAMVIA (línia T3) - TORREBLANCA-
2.163454,41.368756,Cableway,Telefèric de Montjuïc - Parc de Montjuïc-
2.105697,41.41398,Funicular,Funicular VALLVIDRERA - superior-
2.163334,41.368721,Funicular,Funicular MONTJUÏC - superior-
2.177294,41.371857,Maritime station,Estació Marítima TRASMEDITERRÁNEA-
2.1807689999999997,41.372889,Maritime station,Estació Marítima BUQUEBÚS-
2.19746,41.399026,Underground,METRO (L4) - LLACUNA (C. de la Ciutat de Granada)-
2.1509840000000002,41.389033000000005,Underground,METRO (L5) - HOSPITAL CLÍNIC-
2.193191,41.38821,Underground,METRO (L4) - CIUTADELLA - VILA OLÍMPICA (C. Ramon Trias Fargas)-
2.181114,41.414798,Underground,METRO (L5) - CAMP DE L'ARPA (Pg. de Maragall)-
2.140978,41.417691,Underground,METRO (L3) - PENITENTS (Av. de l'Hospital Militar)-
2.18004,41.391816999999996,RENFE,RENFE - ARC DE TRIOMF-
2.215688,41.415007,Underground,METRO (L4) - BESÒS MAR-
2.2389419999999998,41.444538,Underground,METRO (L2) - PEP VENTURA-
2.072171,41.360796,Tram,"TRAMVIA (T1,T2) - IGNASI IGLÉSIAS-"
2.168669,41.39999,Underground,METRO (L4) - VERDAGUER (Pg. de Sant Joan)-
2.1488009999999997,41.37538,Underground,METRO (L1) - ESPANYA-
2.144523,41.375356,Underground,METRO (L1) - HOSTAFRANCS (C. de la Creu Coberta)-
2.1434450000000003,41.375552,Underground,METRO (L1) - HOSTAFRANCS (C. del Consell de Cent)-
2.142852,41.398976,Underground,FGC (L6) - MUNTANER-
2.130463,41.361391,Underground,FGC (L8) - ILDEFONS CERDÀ-
2.209632,41.430299,Underground,METRO (L2) - VERNEDA-
2.107647,41.374015,Underground,METRO (L5) - PUBILLA CASES-
2.166277,41.398676,Underground,METRO (L5) - VERDAGUER (C. de Girona)-
2.135034,41.375491,Underground,METRO (L5) - PLAÇA DE SANTS (Pl. de Sants)-
2.0867459999999998,41.353010999999995,Underground,FGC (L8) - ALMEDA-
2.167765,41.374796,Underground,METRO (L2) - PARAL·LEL (C. d'en Fontrodona)-
2.205212,41.436173,Underground,"METRO (L9, L10) - BON PASTOR-"
2.2047939999999997,41.436065,Underground,"METRO (L9, L10) - BON PASTOR-"
2.148521,41.421974,Underground,METRO (L5) - EL COLL / LA TEIXONERA-
2.141445,41.425067,Underground,METRO (L5) - VALL D'HEBRÓN-
2.11649,41.368742,Underground,METRO (L1) - TORRASSA-
2.11727,41.368154,Underground,METRO (L1) - TORRASSA-
2.16833,41.389533,Underground,METRO (L2) - PASSEIG DE GRÀCIA-
2.1821669999999997,41.407271,Underground,METRO (L2) - ENCANTS (C. del Dos de Maig)-
2.194356,41.448966999999996,Underground,METRO (L1) - TRINITAT VELLA (Parc de la Trinitat)-
2.190709,41.444183,Underground,METRO (L1) - TORRAS I BAGES (Pg. de Torras i Bages)-
2.110588,41.350396999999994,Underground,METRO (L1) - BELLVITGE-
2.200227,41.450043,Underground,METRO (L1) - BARÓ DE VIVER-
2.103422,41.357794,Underground,FGC (L8) - L'HOSPITALET:AV. CARRILET-
2.1445540000000003,41.430627,Underground,METRO (L3) - MONTBAU (Jardins de Pedro Muñoz Seca)-
2.140751,41.417963,Underground,METRO (L3) - PENITENTS-
2.139358,41.368228,Railway (FGC),FGC - MAGÒRIA-LA CAMPANA-
2.142961,41.40344,Railway (FGC),FGC - PADUA-
2.13165,41.415969,Tram,TRAMVIA BLAU - PL. DR. ANDREU-
2.187294,41.416721,Underground,METRO (L1) - NAVAS (Av. Meridiana)-
2.154456,41.379149,Underground,METRO (L1) - ROCAFORT-
2.148628,41.374547,Railway (FGC),FGC - ESPANYA-
2.183239,41.375761,Maritime station,Terminal Marítima Maremàgnum *Creuers
2.209361,41.419940000000004,Tram,"TRAMVIA (T5, T6) - BESÒS-"
2.198381,41.406205,Tram,TRAMVIA (T4) - PERE IV-
2.179942,41.470873,RENFE,RENFE - MONTCADA BIFURCACIÓ-
2.139529,41.405442,Railway (FGC),FGC - EL PUTXET-
2.167775,41.389664,Underground,METRO (L4) - PASSEIG DE GRÀCIA (Pg. de Gràcia)-
2.17985,41.459409,Underground,METRO (L11) - TORRE BARÓ - VALLBONA-
2.170687,41.387914,Underground,METRO (L1) - CATALUNYA (Rda. de Sant Pere)-
2.164719,41.385814,Underground,METRO (L1) - UNIVERSITAT (C. de Pelai)-
2.186554,41.4101,Underground,METRO (L2) - CLOT-
2.139739,41.379602,Underground,METRO (L5) - SANTS ESTACIÓ (Pg. de Sant Antoni)-
2.167646,41.386095000000005,Underground,"FGC (L6,L7) - CATALUNYA (C. de Bergara)-"
2.192791,41.395438,Underground,METRO (L4) - BOGATELL (C. de Pujades)-
2.17214,41.462920000000004,Underground,METRO (L11) - CAN CUIÀS (C. Tapissers - Montcada)-
2.182218,41.393228,Underground,METRO (L1) - ARC DE TRIOMF (C. de Nàpols)-
2.138493,41.375541999999996,Underground,METRO (L1) - PLAÇA DE SANTS-
2.191104,41.437806,Underground,METRO (L1) - SANT ANDREU (C. de Joan Torres)-
2.110875,41.368376,Underground,METRO (L1) - FLORIDA-
2.1660779999999997,41.442023999999996,Underground,METRO (L3) - CANYELLES-
2.1527979999999998,41.402597,Underground,METRO (L3) - FONTANA (C. Gran de Gràcia)-
2.1528150000000004,41.402297,Underground,METRO (L3) - FONTANA-
2.167579,41.375091,Underground,METRO (L2) - PARAL·LEL-
2.1677619999999997,41.389284,Underground,METRO (L2) - PASSEIG DE GRÀCIA (Gv. Corts Catalanes)-
2.190747,41.437324,Underground,METRO (L1) - SANT ANDREU-
2.174875,41.429732,Underground,METRO (L5) - VIRREI AMAT-
2.173076,41.403762,Underground,METRO (L5) - SAGRADA FAMÍLIA (C. de Sardenya)-
2.07622,41.371003,Tram,TRAMVIA (T2) - SANT MARTÍ DE L'ERM (Baixador)-
2.1742310000000002,41.404606,Underground,METRO (L5) - SAGRADA FAMÍLIA (C. de la Marina)-
2.112031,41.376647,Tram,"TRAMVIA (T1,T2,T3) - SANT RAMON-"
2.186836,41.401680999999996,Tram,"TRAMVIA (T4, T5, T6) - GLÒRIES-"
2.140341,41.379073999999996,RENFE,RENFE - SANTS ESTACIÓ-
2.175017,41.446909000000005,Underground,METRO (L3) - ROQUETES (Vidal i Guasch)-
2.1261349999999997,41.388261,Underground,METRO (L3) - MARIA CRISTINA (Av. Diagonal)-
2.111621,41.384639,Underground,METRO (L3) - ZONA UNIVERSITÀRIA (Av. Diagonal)-
2.1104,41.384138,Underground,METRO (L3) - ZONA UNIVERSITÀRIA-
2.238365,41.44515,Underground,METRO (L2) - PEP VENTURA-
2.234255,41.441113,Underground,METRO (L2) - GORG-
2.15029,41.388226,Underground,METRO (L5) - HOSPITAL CLÍNIC (C. del Comte d'Urgell)-
2.171406,41.39526,Underground,METRO (L4) - GIRONA-
2.185811,41.382236999999996,Underground,METRO (L4) - BARCELONETA (Pl. de Pau Vila)-
2.162763,41.406051,Underground,METRO (L4) - JOANIC (C. de l'Escorial)-
2.173507,41.380969,Underground,METRO (L3) - LICEU (Pla de la Boqueria)-
2.140341,41.379073999999996,Airport train,Tren AEROPORT - SANTS ESTACIÓ-
2.09108,41.331201,Airport train,Tren AEROPORT - PRAT DE LLOBREGAT-
2.073913,41.304419,Airport train,Tren AEROPORT- AEROPORT-
2.180357,41.46161,RENFE,RENFE - TORRE BARÓ-
2.169552,41.388028999999996,RENFE,RENFE - CATALUNYA-
2.180575,41.391875,RENFE,RENFE - ARC DE TRIOMF-
2.073913,41.304419,RENFE,RENFE - AEROPORT-
2.215632,41.415468,Underground,METRO (L4) - BESÒS MAR (C. d'Alfons el Magnànim)-
2.068805,41.356784999999995,Tram,"TRAMVIA (T1,T2) - CORNELLÀ CENTRE-"
2.102666,41.359299,Underground,METRO (L1) - AVINGUDA CARRILET-
2.187344,41.408643,Underground,METRO (L1) - CLOT (Aragó-Meridiana)-
2.16457,41.392896,Underground,METRO (L3) - PASSEIG DE GRÀCIA-
2.1082509999999997,41.37406,Underground,METRO (L5) - PUBILLA CASES-
2.172613,41.388771000000006,Underground,METRO (L4) - URQUINAONA (Pl. d'Urquinaona)-
2.166884,41.412046999999994,Underground,METRO (L4) - ALFONS X (C. de Lepant)-
2.148073,41.423133,Underground,METRO (L5) - EL COLL / LA TEIXONERA (Pl. de Sant Crispí)-
2.209959,41.408155,Underground,METRO (L4) - SELVA DE MAR-
2.1809380000000003,41.414999,Underground,METRO (L5) - CAMP DE L'ARPA-
2.099238,41.371318,Underground,METRO (L5) - CAN VIDALET-
2.217243,41.441476,Underground,METRO (L10) - LLEFIÀ-
2.139358,41.368228,Underground,FGC (L8) - MAGÒRIA-LA CAMPANA-
2.111765,41.350916,Underground,METRO (L1) - BELLVITGE-
2.0684270000000002,41.351845000000004,Underground,FGC (L8) - CORNELLÀ:RIERA-
2.11168,41.361271,Underground,FGC (L8) - SANT JOSEP-
2.233988,41.44129,Underground,METRO (L2) - GORG-
2.157649,41.393361999999996,Railway (FGC),FGC - PROVENÇA (C. del Rossellò)-
2.11168,41.361271,Railway (FGC),FGC - SANT JOSEP-
2.143265,41.403133000000004,Railway (FGC),FGC - PADUA-
2.103422,41.357794,Railway (FGC),FGC - L'HOSPITALET-AV. CARRILET-
2.143251,41.398645,Railway (FGC),FGC - MUNTANER-
2.167646,41.386095000000005,Railway (FGC),FGC - CATALUNYA (C. de Bergara)-
2.106694,41.344339,Underground,METRO (L1) - HOSPITAL DE BELLVITGE-
2.207161,41.451444,Underground,METRO (L1) - SANTA COLOMA-
2.184196,41.428993,Underground,METRO (L1) - FABRA I PUIG (C. de Concepción Arenal)-
2.187198,41.422492,Underground,METRO (L1) - LA SAGRERA-
2.0915630000000003,41.427474,Railway (FGC),FGC - LES PLANES-
2.130075,41.398154,Railway (FGC),FGC - LES TRES TORRES<center>-
2.09734,41.419668,Railway (FGC),FGC - BAIXADOR DE VALLVIDRERA-
2.136863,41.410697,Tram,TRAMVIA BLAU - AV. TIBIDABO (Pl. John Kennedy-Mas Yebra)-
2.17722,41.424489,Underground,"METRO (L4,L5) - MARAGALL (Pg. de Maragall)-"
2.168784,41.385795,Railway (FGC),FGC - CATALUNYA-
2.1799630000000003,41.360193,Maritime station,Terminal Marítima C *Creuers
2.244209,41.449132,Underground,METRO (L2) - BADALONA - POMPEU FABRA-
2.1583259999999997,41.392331,Underground,"FGC (L6,L7) - PROVENÇA (C. de Provença)-"
2.200095,41.418603999999995,Underground,METRO (L2) - SANT MARTÍ (Rambla Guipúscoa)-
2.176475,41.425869,Underground,METRO (L5) - MARAGALL-
2.186497,41.420553999999996,Underground,"METRO (L5,L9,L10) - LA SAGRERA (C. Felipe II)-"
2.147573,41.401403,Underground,FGC (L7) - PLAÇA MOLINA-
2.142547,41.425262,Underground,METRO (L3) - VALL D'HEBRON-
2.1447979999999998,41.411753000000004,Underground,METRO (L3) - VALLCARCA (Av. de l'Hospital Militar)-
2.1914990000000003,41.395301,Underground,METRO (L4) - BOGATELL-
2.139256,41.406043,Railway (FGC),FGC - EL PUTXET-
2.1759,41.425733,Underground,METRO (L5) - MARAGALL (Pg.de Maragall)-
2.176285,41.376816999999996,Underground,METRO (L3) - DRASSANES-
2.1755619999999998,41.403847,Underground,METRO (L2) - SAGRADA FAMÍLIA (Pl. de Gaudí)-
2.138845,41.375468,Underground,METRO (L1) - PLAÇA DE SANTS (C. de Sants)-
2.100304,41.364232,Underground,METRO (L1) - RAMBLA JUST OLIVERAS-
2.1358490000000003,41.375429,Underground,METRO (L5) - PLAÇA DE SANTS (C. de Sants)-
2.175568,41.429214,Underground,METRO (L5) - VIRREI AMAT (C. de Felip II)-
2.15916,41.394887,Underground,METRO (L5) - DIAGONAL-
2.147016,41.401371999999995,Underground,FGC (L6) - SANT GERVASI-
2.125112,41.398959999999995,Underground,FGC (L6) - SARRIÀ-
2.19855,41.457253,Underground,METRO (L9) - CAN ZAM-
2.169597,41.388111,Underground,METRO (L1) - CATALUNYA (Pg. de Gràcia)-
2.1144979999999998,41.384459,Tram,"TRAMVIA (T1,T2,T3) - ZONA UNIVERSITÀRIA-"
2.067057,41.379733,Tram,TRAMVIA (T3) - WALDEN-
2.222906,41.415244,Tram,TRAMVIA (T4) - CAN LLIMA-
2.19139,41.40443,Tram,TRAMVIA (T4) - CA L'ARANYÓ-
2.1684930000000002,41.374747,Funicular,Funicular MONTJUÏC - inferior-
2.176252,41.447394,Underground,METRO (L3) - ROQUETES-
2.1760200000000003,41.446933,Underground,METRO (L3) - ROQUETES (Pla de Fornells)-
2.17353,41.380666,Underground,METRO (L3) - LICEU-
2.18472,41.4493,Underground,METRO (L3) - TRINITAT NOVA (Parc)-
2.197247,41.399257,Underground,METRO (L4) - LLACUNA-
2.178458,41.443382,Underground,METRO (L4) - VIA JÚLIA (Via Júlia - Batllori)-
2.178906,41.443928,Underground,METRO (L4) - VIA JÚLIA-
2.166162,41.411775,Underground,METRO (L4) - ALFONS X-
2.128135,41.375637,Underground,METRO (L5) - BADAL (C. de Sants)-
2.147015,41.435432,Underground,METRO (L3) - MUNDET (Llars Mundet - Velòdrom)-
2.120678,41.375948,Underground,METRO (L5) - COLLBLANC-
2.0699799999999997,41.357914,RENFE,RENFE - CORNELLÀ-
2.230523,41.424408,RENFE,RENFE - SANT ADRIÀ DEL BESÒS-
2.115466,41.354366999999996,RENFE,RENFE - BELLVITGE-
2.09287,41.376929,Tram,"TRAMVIA (T1,T2,T3) - CAN CLOTA-"
2.0807990000000003,41.369445,Tram,"TRAMVIA (T1,T2,T3) - MONTESA-"
2.1429970000000003,41.392183,Tram,"TRAMVIA (T1,T2,T3) - FRANCESC MACIÀ-"
2.126641,41.388002,Tram,"TRAMVIA (T1,T2,T3) - Mª CRISTINA-"
2.178343,41.384137,Underground,METRO (L4) - JAUME I (Pl. l'Àngel)-
2.179204,41.383774,Underground,METRO (L4) - JAUME I (Via Laietana)-
2.179125,41.383984000000005,Underground,METRO (L4) - JAUME I-
2.164802,41.391905,Underground,METRO (L3) - PASSEIG DE GRÀCIA (C. d'Aragó)-
2.1733569999999998,41.403512,Underground,METRO (L5) - SAGRADA FAMÍLIA (C. de Provença)-
2.158487,41.394451000000004,Underground,METRO (L5) - DIAGONAL (Rambla de Catalunya)-
2.175393,41.410166,Underground,METRO (L5) - SANT PAU-DOS DE MAIG (C. de Cartagena)-
2.160499,41.395421999999996,Underground,METRO (L3) - DIAGONAL (Pg. de Gràcia)-
2.186242,41.42096,Underground,"METRO (L9, L10) - LA SAGRERA-"
2.1551259999999997,41.424597,Underground,METRO (L5) - EL CARMEL-
2.182557,41.407338,Underground,METRO (L2) - ENCANTS-
2.117108,41.368594,Underground,METRO (L1) - TORRASSA-
2.175019,41.390021000000004,Underground,METRO (L1) - URQUINAONA (C. Bruc)-
2.103931,41.368184,Underground,METRO (L1) - CAN SERRA-
2.199663,41.449896,Underground,METRO (L1) - BARÓ DE VIVER-
2.158936,41.37487,Underground,METRO (L3) - POBLE SEC (Av. del Paral.lel)-
2.136549,41.382673,Underground,METRO (L3) - PLAÇA DEL CENTRE-
2.140979,41.417204999999996,Underground,METRO (L3) - PENITENTS (C. d'Anna Piferrer)-
2.0346889999999997,41.357711,Railway (FGC),FGC - MOLÍ NOU-CIUTAT COOPERATIVA-
2.0684270000000002,41.351845000000004,Railway (FGC),FGC - CORNELLÀ-RIERA-
2.012394,41.388104,Railway (FGC),FGC - SANT VICENÇ DELS HORTS-
2.069961,41.36843,Tram,TRAMVIA (T2) - CENTRE MIQUEL MARTÍ I POL-
2.158998,41.382457,Underground,METRO (L1) - URGELL-
2.187227,41.421981,Underground,METRO (L1) - LA SAGRERA (Av. Meridiana)-
2.106409,41.34472,Underground,METRO (L1) - HOSPITAL DE BELLVITGE-
2.128698,41.368443,Underground,METRO (L1) - SANTA EULÀLIA-
2.1340310000000002,41.373543,Underground,METRO (L1) - MERCAT NOU-
2.1933119999999997,41.435959000000004,Airport train,Tren AEROPORT - SANT ANDREU COMTAL-
2.157956,41.392909,Underground,"FGC (L6,L7) - PROVENÇA-"
2.187148,41.409242,Underground,METRO (L1) - CLOT (C. Aragó)-
2.1336470000000003,41.372953,Underground,METRO (L1) - MERCAT NOU (C. de la Riera de Tena)-
2.154913,41.379656,Underground,METRO (L1) - ROCAFORT (Gv. Corts Catalanes)-
2.118998,41.398967,Railway (FGC),FGC - REINA ELISENDA-
2.175248,41.352808,Maritime station,Terminal Marítima E *Creuers
2.1747669999999997,41.350955,Maritime station,Terminal Marítima D *Creuers
2.1311880000000003,41.397617,Railway (FGC),FGC - LES TRES TORRES<center>-
2.1588220000000002,41.37522,Underground,METRO (L3) - POBLE SEC (C. de Manso)-
